specID,ips,mds,mpt,ptt,interval
2850,3,NA,NA,NA,5250
2512.1,3,3,6,5,5250
2512.2,3,3,6,5,5250
2689,3,3,NA,NA,5250
2495,3,NA,NA,NA,5250
2517,3,3,6,5,5250
2671,3,3,6,5,5250
2664,3,NA,NA,NA,5250
2674,3,3,6,5,5250
2223,3,3,6,4,5250
2492,3,3,6,5,5250
2500,3,3,7,6,5250
2503,3,3,6,5,5250
2685,3,3,5,3,5250
2676,3,3,7,5,5250
2625,3,3,6,5,5250
2626,3,3,6,5,5250
2788,3,3,6,3,5250
2713,3,3,NA,NA,5250
2786,3,2,NA,NA,5250
2799,3,3,NA,NA,5250
2691,3,3,5,3,5250
2680,3,3,5,3,5250
2804,3,3,NA,NA,5250
2813,3,3,6,4,5250
2795,3,3,5,4,5250
2974,3,NA,NA,NA,5250
2971,3,3,6,5,5250
3008.1,3,3,NA,NA,5250
3008.2,3,3,5,4,5250
2992,3,3,5,3,5250
2993,3,3,6,5,5250
3002,3,3,5,4,5250
2573,3,3,6,5,5250
2592,3,3,6,5,5250
2728,3,3,NA,NA,5250
2533,3,3,NA,NA,5250
2898,3,3,6,4,5250
2600,3,1,NA,NA,5250
2602,3,NA,NA,NA,5250
2948,3,3,NA,NA,5250
2750,3,3,NA,NA,5250
2486,3,3,5,NA,5250
2488,3,3,NA,NA,5250
2513,NA,NA,NA,NA,5250
2768.1,3,3,5,2,5250
2768.2,3,3,NA,NA,5250
2201,3,3,7,6,5250
2522,3,2,NA,NA,5250
2774,3,3,6,4,5250
2777.1,3,3,NA,NA,5250
2777.2,3,2,NA,NA,5250
2523,3,3,NA,NA,5250
2544,3,3,6,5,5250
2741,3,3,6,4,5250
2763,3,3,6,3,5250
2485,3,2,NA,NA,5250
2200,3,3,5,3,5250
2483,3,3,6,4,5250
2781,3,3,6,4,5250
2484,3,3,6,5,5250
2740,3,3,5,4,5250
2936.1,3,3,6,4,5250
2936.2,3,3,6,5,5250
2932,3,3,6,4,5250
2163,3,3,6,4,5250
2930,3,3,NA,NA,5250
2228,3,3,6,3,5250
2516,3,3,6,3,5250
2736,3,3,6,5,5250
2737,3,3,6,3,5250
2747,3,NA,NA,NA,5250
2227,3,3,6,4,5500
2482,3,3,6,4,5500
2502,3,3,NA,NA,5500
2748,3,3,6,5,5500
2231,3,NA,NA,NA,5500
2471,3,3,NA,NA,5500
2477,3,3,6,5,5500
2479,3,3,6,4,5500
2487,3,NA,NA,NA,5500
2180,3,1,6,5,5500
2222,3,3,6,4,5500
2476,3,3,5,3,5500
2478,3,3,NA,NA,5500
2449,3,3,6,5,5500
2450,3,3,5,3,5500
2456,3,3,6,4,5500
2498,3,3,6,4,5500
2746,3,3,NA,NA,5500
2918,3,1,5,4,5500
2230,3,3,5,3,5500
2448,3,3,6,5,5500
2458,3,3,6,5,5500
2474,3,3,6,5,5500
2457,3,3,6,4,5500
2729,3,3,6,4,5500
2756,3,3,5,2,5500
2226,3,3,5,3,5500
2459,3,NA,6,NA,5500
2475,NA,NA,NA,NA,5500
2751,3,3,5,3,5500
2753,3,3,5,3,5500
2755,3,3,7,6,5500
2758,NA,NA,NA,NA,5500
2454,3,3,6,4,5500
2455.1,NA,3,NA,NA,5500
2455.2,3,3,6,5,5500
2452,3,NA,5,4,5500
2453,3,3,NA,NA,5500
2749,3,3,6,5,5500
2451,3,3,5,3,5500
2904,3,3,6,5,5500
2723,3,3,6,5,5500
2900.1,3,NA,NA,NA,5500
2900.2,NA,3,NA,NA,5500
2900.3,3,3,6,4,5500
2900.4,NA,3,6,4,5500
2473,NA,NA,NA,NA,5500
2446,NA,NA,NA,NA,5500
2447,3,3,NA,NA,5500
2460,NA,NA,NA,NA,5500
2461,NA,NA,NA,NA,5500
2469,3,NA,NA,NA,5500
2470,3,NA,NA,NA,5500
2724,3,3,5,4,5500
2324,3,3,5,3,5500
2326,3,3,5,3,5500
2229,3,3,7,6,5500
2179,3,3,6,3,5500
2185,3,3,6,4,5500
2435,3,3,6,5,5500
2436,3,3,5,3,5500
2437,NA,NA,NA,NA,5500
2438,3,3,5,4,5500
2439,3,NA,NA,NA,5500
2444,3,3,6,5,5500
2445,3,3,6,5,5500
2463,3,3,6,5,5500
2472,3,3,6,4,5500
2480,NA,NA,NA,NA,5500
2241,3,2,5,3,5500
2442,3,3,6,4,5500
2207,3,3,6,5,5500
2328,3,1,5,2,5500
2440,3,2,5,3,5500
2441,3,NA,NA,NA,5500
2204,3,3,5,4,5500
2234,3,3,NA,NA,5500
2443,3,3,5,4,5500
2235,3,3,5,4,5500
2321,3,3,6,5,5500
2320,3,3,5,3,5500
2202,3,3,5,3,5500
2462,3,3,6,5,5500
2468,3,2,6,4,5500
2299,3,3,6,5,5500
2313.1,3,3,6,5,5500
2313.2,3,3,5,3,5500
2181,3,3,6,4,5500
2430,3,3,5,3,5500
2257,3,3,6,5,5500
2306,3,3,NA,NA,5500
2311,3,3,5,3,5500
2236,NA,NA,NA,NA,5500
2232,3,3,6,5,5500
2233,3,3,6,5,5500
2300,3,3,6,5,5500
2302,3,3,5,4,5500
2304,NA,NA,NA,NA,5500
2310,3,3,5,3,5500
2177,3,3,6,4,5500
2238,3,3,6,5,5500
2329,3,2,5,4,5500
2464,NA,NA,NA,NA,5500
2465,3,3,NA,NA,5500
2466,NA,NA,NA,NA,5500
2467,3,3,6,5,5500
2434,3,NA,NA,NA,5500
2183,3,3,5,4,5500
2197,3,3,6,5,5500
2225,3,3,NA,NA,5500
2237,3,3,NA,NA,5500
2303,3,3,5,4,5500
2431,3,3,6,5,5500
2301,3,3,5,4,5500
2203,3,NA,NA,NA,5500
2240,3,2,5,4,5500
2292,3,3,NA,NA,5500
2294,3,3,5,3,5500
2314,3,1,NA,NA,5500
2433,NA,NA,NA,NA,5500
2199,3,3,5,3,5500
2205,3,3,6,5,5500
2206,3,3,6,5,5500
2198,3,3,6,5,5500
2293,3,3,5,4,5500
2298,3,3,5,3,5500
2297,3,3,NA,NA,5500
2305,3,3,6,5,5500
2239,3,3,5,4,5500
2432,3,2,7,5,5500
2284,NA,NA,NA,NA,5500
2259,3,2,6,4,5500
2178,3,3,5,4,5500
2307,3,3,NA,NA,5500
2175,3,3,6,5,5500
2283,3,3,5,3,5500
2261,3,3,NA,NA,5500
2196,3,3,6,4,5500
2195,3,3,6,4,5500
2277,3,3,6,5,5500
2279,3,3,6,5,5750
2193,3,2,NA,NA,5750
2260,3,NA,NA,NA,5750
2253,3,3,6,5,5750
2280,NA,NA,NA,NA,5750
2281,NA,NA,NA,NA,5750
2258,3,NA,NA,NA,5750
2186,3,3,6,4,5750
2308.1,3,3,6,5,5750
2308.2,3,NA,NA,NA,5750
2182,NA,NA,NA,NA,5750
2184,3,3,6,5,5750
2191,3,3,6,4,5750
2176,NA,NA,NA,NA,5750
2278,3,3,5,4,5750
2189,NA,NA,NA,NA,5750
2282,3,3,6,5,5750
2190,3,3,6,5,5750
2309,3,3,5,3,5750
2194,3,3,6,4,5750
2254,3,3,6,5,5750
2255,3,2,6,4,5750
2256,3,3,NA,NA,5750
2188,3,3,6,4,5750
2322,3,3,7,5,5750
2312,NA,NA,NA,NA,5750
2169,3,3,6,4,5750
2167,3,3,NA,NA,5750
2192,3,2,NA,NA,5750
2251,3,3,NA,NA,5750
2170,3,3,6,5,5750
2168,3,3,NA,NA,5750
2262,3,3,6,4,5750
2252,3,3,NA,NA,5750
2187,3,3,6,4,5750
2154,3,3,NA,NA,5750
2158,3,2,5,3,5750
2156,3,2,NA,NA,5750
2157,3,3,6,3,5750
2097,3,3,5,3,5750
2155,3,3,NA,NA,5750
2090,3,2,5,4,5750
2091,3,3,6,4,6000
2093,3,3,6,5,6000
2132,3,3,6,5,6000
2074,3,3,6,5,6000
2098,3,2,5,3,6000
2134,3,3,6,4,6000
2072,3,3,5,3,6000
2102,3,3,NA,NA,6000
2105,3,3,5,3,6000
2135,3,NA,NA,NA,6000
2131,3,3,6,3,6000
2062,3,2,5,3,6000
2064,NA,NA,NA,NA,6000
2133,3,3,6,3,6000
2063,3,3,6,4,6000
2092,3,3,5,3,6000
2073,3,3,5,3,6000
2071,3,3,5,3,6000
2061,3,3,6,4,6000
2005,3,3,5,3,6000
2043,3,NA,NA,NA,6000
2041,3,3,6,4,6000
2103,3,NA,NA,NA,6000
2025,NA,NA,NA,NA,6000
2004,3,3,5,3,6000
2001,3,NA,NA,NA,6000
2002,3,3,NA,NA,6000
2060,3,3,6,4,6000
2040,3,3,NA,NA,6000
2059,3,NA,NA,NA,6000
2003,3,3,NA,NA,6000
2024,3,3,NA,NA,6000
1965,3,NA,NA,NA,6000
2023,3,3,6,4,6000
2038,3,NA,NA,NA,6000
2039,3,3,6,4,6000
2044,3,3,5,2,6000
2045,3,3,NA,NA,6000
1964,3,3,6,5,6000
1972,NA,NA,NA,NA,6000
2027,3,3,5,2,6000
2026,3,3,6,5,6000
2042,NA,2,6,3,6000
1948,3,NA,NA,NA,6000
1949,3,3,7,5,6000
2521,NA,NA,NA,NA,6000
1939,3,3,NA,NA,6000
1947,3,NA,NA,NA,6000
1941,NA,3,NA,NA,6000
1969,3,NA,NA,NA,6000
1987,3,1,6,3,6000
1942,3,3,6,4,6000
1973,3,3,6,5,6000
1970,3,3,6,4,6000
1986,NA,NA,NA,NA,6000
64,3,3,6,4,6250
1974,3,NA,NA,NA,6250
1971,NA,3,NA,NA,6250
2000,3,3,6,4,6250
65,NA,NA,NA,NA,6250
1940,3,NA,NA,NA,6250
1966,3,1,5,2,6250
1967,3,3,6,3,6250
1892,3,3,6,4,6250
1891,3,3,NA,NA,6250
1924,3,3,5,4,6250
1911,3,3,5,3,6250
1912,3,NA,NA,NA,6250
1913,3,3,5,3,6250
1922,3,NA,NA,NA,6250
1915,3,3,5,3,6250
1914,3,2,NA,NA,6250
1920,3,3,6,3,6250
1889,3,1,5,2,6250
1885,3,3,5,3,6250
1890,3,1,6,3,6250
1923,3,NA,NA,NA,6250
1863,3,3,NA,NA,6250
1898,3,3,6,5,6250
1897,3,NA,NA,NA,6250
1888,3,3,5,3,6250
1861.1,3,NA,NA,NA,6250
1861.2,3,NA,NA,NA,6250
1859,3,2,6,4,6250
1862,3,NA,NA,NA,6250
1895,3,NA,NA,NA,6250
1886,3,NA,NA,NA,6250
1896,3,2,NA,NA,6250
1887,3,3,5,3,6250
1860,3,NA,NA,NA,6250
1774,3,3,5,3,6250
1742,3,3,NA,NA,6250
1764,3,2,5,3,6250
1765,3,2,5,3,6250
1766,3,3,6,4,6250
1768,3,NA,NA,NA,6250
1767,NA,NA,NA,NA,6250
1775,3,3,6,4,6250
1803,3,NA,NA,NA,6250
1820,3,NA,NA,NA,6250
1818,3,3,6,4,6250
1736,3,3,6,4,6250
1800.1,3,3,6,5,6250
1800.2,3,NA,NA,NA,6250
1801,3,NA,NA,NA,6250
1804,3,3,6,4,6250
1837,3,3,6,4,6250
1821,3,3,5,3,6250
1822,3,NA,NA,NA,6250
1835,3,3,6,4,6250
1802,3,NA,NA,NA,6250
1819,3,3,5,3,6250
1836,3,3,5,3,6250
1734,3,2,6,2,6250
1735,3,1,5,3,6250
1757,3,3,5,3,6250
1756,3,3,5,3,6250
1705,3,3,5,3,6500
1733,NA,NA,NA,NA,6500
1677,3,3,5,4,6500
1723,3,NA,NA,NA,6500
1688,3,NA,NA,NA,6500
1661,3,1,5,4,6500
1659,3,NA,NA,NA,6500
1707,3,1,5,3,6500
1689,3,3,5,3,6500
1722,3,3,5,3,6500
1717,3,NA,NA,NA,6500
1675,3,3,NA,NA,6500
1676,3,2,5,4,6500
1678,3,1,5,3,6500
1706,3,3,NA,NA,6500
1724,3,3,6,4,6500
1660,3,2,5,3,6500
1704,3,3,5,4,6500
1630.1,3,3,5,4,6500
1630.2,3,NA,NA,NA,6500
1628,3,2,5,3,6500
1627,3,3,5,3,6500
1647,3,3,5,3,6500
1649,3,3,5,3,6500
1648,3,3,NA,NA,6500
1631,3,1,5,3,6500
1629,3,1,NA,NA,6500
1632,NA,NA,NA,NA,6500
1607,3,1,5,3,6500
1612,3,3,6,4,6500
1570.1,3,3,5,4,6500
1570.2,3,3,NA,NA,6500
1572,NA,NA,NA,NA,6500
1573,3,3,5,3,6500
1584,3,1,5,3,6500
1548,3,1,NA,NA,6500
1587,3,3,5,3,6500
1576,3,1,5,3,6750
1604,3,3,5,3,6750
1549,3,3,5,3,6750
1571,3,2,5,3,6750
1585,3,2,5,3,6750
1605,3,2,5,3,6750
1608,3,2,5,3,6750
1552,NA,NA,NA,NA,6750
1553,NA,2,5,2,6750
1586,3,3,5,3,6750
1522,3,2,5,2,6750
1523,3,2,5,3,6750
1546,NA,NA,NA,NA,6750
1491,3,2,5,3,6750
1521,3,2,5,2,6750
1503,3,3,5,3,6750
1504,1,2,6,3,6750
1502,3,NA,NA,NA,6750
1473,3,3,5,3,6750
1470,3,2,5,3,7000
1446,3,3,6,5,7000
1448,3,2,5,2,7000
1449,3,2,5,3,7000
1111,NA,NA,NA,NA,7000
1429,3,3,5,3,7000
1460,3,NA,NA,NA,7000
1447,3,1,5,3,7000
685,3,2,6,2,7000
1434,3,3,5,2,7000
1114,3,2,6,5,7000
1329,3,1,NA,NA,7000
609,3,1,5,2,7000
658,3,2,5,3,7000
606,3,1,5,2,7000
1435,3,NA,NA,NA,7000
1325,3,NA,NA,NA,7000
598,3,3,6,4,7000
1332,3,3,5,2,7000
1426,NA,3,6,3,7000
1427,NA,NA,NA,NA,7000
1428,3,3,5,3,7000
1321,3,1,6,3,7000
607,NA,NA,NA,NA,7000
641,3,2,NA,NA,7000
1323,3,3,6,3,7000
1408,3,3,5,3,7000
1383,3,NA,NA,NA,7000
1404,3,2,5,2,7000
653,3,NA,NA,NA,7000
1409,3,1,5,3,7000
1405.1,3,2,5,3,7000
1405.2,3,3,5,3,7000
1407,3,3,5,2,7000
1421,3,NA,NA,NA,7000
645,3,3,6,4,7000
654,3,3,6,4,7000
1415,3,NA,NA,NA,7000
1416,3,3,6,2,7000
1417,3,3,6,5,7000
1382,3,2,5,3,7000
1386,3,2,NA,NA,7000
1406,3,NA,NA,NA,7000
1422,NA,NA,NA,NA,7000
1396,3,3,6,4,7000
636,3,3,6,4,7000
631,3,3,6,3,7000
576,3,2,6,4,7000
585,3,1,NA,NA,7000
587,3,1,6,3,7000
590,3,3,6,4,7000
619,3,2,6,4,7000
1385,3,2,5,2,7250
595,3,3,6,3,7250
597,3,2,5,2,7250
1387,3,2,5,3,7250
602,3,2,6,2,7250
550,3,2,6,3,7250
553.1,3,NA,NA,NA,7250
553.2,3,2,NA,NA,7250
686,3,NA,NA,NA,7250
1343,3,1,5,2,7250
1384,NA,NA,NA,NA,7250
1340,3,1,5,3,7250
1351,NA,NA,NA,NA,7250
1345,3,2,5,2,7250
536,3,0,5,3,7250
710,3,2,5,2,7250
1337,3,2,5,3,7250
1349,3,NA,NA,NA,7250
706,3,2,5,2,7250
720,3,2,5,2,7250
1339,3,3,5,3,7250
708,3,1,5,1,7250
705,3,1,6,2,7250
1056,3,2,5,2,7500
526,3,2,6,4,7500
527.1,3,2,5,2,7500
527.2,3,3,6,4,7500
1018,3,3,5,3,7500
530,3,2,5,2,7500
515,3,2,6,2,7500
513,3,2,6,3,7500
666,3,1,5,3,7500
510,3,3,NA,NA,7500
511,3,2,NA,NA,7500
1005,3,2,6,3,7500
669,NA,NA,NA,NA,7500
671,3,1,5,3,7500
504,3,3,NA,NA,7500
1025,NA,NA,NA,NA,7500
933,3,NA,NA,NA,7500
506,3,NA,NA,NA,7750
509,3,3,NA,NA,7750
955,3,1,6,3,7750
503,3,3,5,3,7750
960,3,1,NA,NA,7750
970,3,2,5,2,7750
989,3,1,5,3,7750
982,3,NA,NA,NA,7750
983,3,1,6,3,7750
965,3,NA,NA,NA,7750
958,3,NA,NA,NA,7750
895,3,NA,NA,NA,7750
918.1,3,1,5,4,7750
918.2,3,1,6,3,7750
904,3,2,5,3,7750
911,3,1,5,2,7750
999,3,2,5,3,7750
501,3,2,5,2,7750
1084,3,3,6,3,7750
894,3,3,6,4,7750
1080,3,2,5,3,7750
1095,3,1,5,3,7750
1091,3,1,6,2,7750
1088,3,2,5,2,7750
1040,3,2,6,3,7750
1051,3,2,5,2,7750
866,3,1,6,3,7750
873,3,1,5,3,7750
1053,3,2,NA,NA,8000
905,3,2,5,3,8000
884,3,1,5,2,8000
854,NA,NA,NA,NA,8000
881,3,3,5,3,8000
853,3,1,5,2,8000
875,3,1,5,2,8000
847,3,1,5,3,8000
862,3,2,5,3,8000
2295,3,2,6,2,8000
2315,3,1,5,3,8000
2316,3,1,5,2,8000
2317,3,2,6,1,8000
2296,3,1,5,2,8000
785,3,0,5,2,8000
728,3,1,5,3,8000
731,3,NA,NA,NA,8000
2318,3,2,5,3,8250
762,3,3,NA,NA,8250
752,3,1,5,2,8250
757,3,2,5,3,8250
763,3,1,5,2,8250
2218,3,3,5,2,8250
2217,3,1,5,3,8250
729,3,1,6,4,8250
2101,NA,NA,NA,NA,8250
2094,3,2,5,3,8250
2095,3,2,6,4,8250
2128,3,3,5,3,8250
2096,3,2,5,3,8250
2129,3,1,5,3,8250
2130,3,1,5,2,8250
2165,3,1,5,3,8250
2166,3,NA,6,4,8250
2220,3,1,NA,NA,8250
676,NA,NA,NA,NA,8250
677,3,1,6,2,8250
1011,3,NA,NA,NA,8250
1012,3,2,5,3,8250
2216,3,1,6,4,8250
997,3,2,5,3,8250
683,3,1,5,2,8250
693,3,1,5,2,8250
670,3,1,5,2,8250
680,3,1,NA,NA,8250
692,3,2,5,3,8250
1036,NA,NA,NA,NA,8250
1037,NA,NA,NA,NA,8250
583,0,1,5,3,8250
980,3,1,6,5,8250
1041,NA,NA,NA,NA,8250
1042,NA,NA,NA,NA,8250
984,3,NA,NA,NA,8250
985,3,2,5,3,8250
986,1,1,5,2,8250
987,NA,NA,NA,NA,8250
988,3,1,5,3,8250
1048,NA,NA,NA,NA,8250
1049,NA,NA,NA,NA,8250
979,3,1,5,2,8250
990,3,0,5,2,8250
1000,NA,1,6,3,8250
678,NA,NA,NA,NA,8250
1035,NA,NA,NA,NA,8250
648,NA,NA,NA,NA,8250
996,3,1,6,2,8250
626,NA,NA,NA,NA,8250
665,3,1,NA,NA,8250
1027,NA,NA,NA,NA,8250
991,NA,2,5,2,8250
994,3,NA,NA,NA,8250
1021,NA,NA,NA,NA,8250
1022,NA,NA,NA,NA,8250
935,3,1,5,2,8500
936,3,1,5,2,8500
938,3,NA,NA,NA,8500
944,3,NA,NA,NA,8500
952,3,NA,NA,NA,8500
956,3,3,5,3,8500
1020,3,1,5,3,8500
589,3,1,5,2,8500
947,3,3,6,4,8500
951,3,NA,NA,NA,8500
963.1,3,NA,NA,NA,8500
963.2,3,1,6,2,8500
964,3,3,5,3,8500
968.1,3,1,NA,NA,8500
968.2,3,1,5,2,8500
971,3,NA,NA,NA,8500
972.1,3,1,NA,NA,8500
972.2,3,1,5,2,8500
51,3,2,5,2,8500
643.1,3,1,5,2,8500
643.2,3,1,5,3,8500
1102,3,0,5,2,8500
2030,3,1,5,3,8500
622,3,2,5,2,8500
865,3,1,NA,NA,8500
869,3,3,5,3,8500
874,3,2,6,3,8500
876,3,2,5,3,8500
878,3,1,5,3,8500
927,3,1,5,3,8500
899,3,NA,NA,NA,8500
928,3,NA,NA,NA,8500
931,3,1,NA,NA,8500
568,3,NA,NA,NA,8500
908,NA,NA,NA,NA,8500
915,NA,NA,NA,NA,8500
919,3,2,NA,NA,8500
898,3,2,5,2,8500
858,3,1,5,3,8500
849,3,1,5,3,8500
851,3,1,6,2,8500
852,3,0,5,2,8500
855,3,1,6,2,8500
3889,3,3,NA,NA,8500
537,3,1,5,2,8750
3890,3,2,5,3,8750
3910,3,2,6,4,8750
3913,3,3,5,3,8750
3912,1,1,5,2,8750
3926,3,2,NA,NA,8750
3927,3,NA,NA,NA,8750
1019,NA,NA,NA,NA,8750
3874,3,2,6,3,8750
3873,3,1,6,4,8750
3836,3,1,5,2,8750
3849,3,1,5,2,8750
3860,3,NA,NA,NA,8750
3850,3,2,6,3,8750
3837,3,2,NA,NA,8750
3856,3,2,6,4,8750
47,3,2,NA,NA,8750
3840,3,1,5,2,8750
3817,3,NA,NA,NA,8750
788,3,1,6,4,8750
3785,NA,1,NA,NA,8750
3803,3,1,5,3,8750
3784,3,1,5,2,8750
3810,3,1,5,3,8750
3796,3,1,6,3,8750
3797,3,2,NA,NA,8750
735,3,1,5,2,8750
736,3,1,6,2,8750
2323,3,NA,NA,NA,8750
3800,3,1,NA,NA,8750
3748.1,2.2,1,5,2,8750
3748.2,3,1,5,2,8750
3748.3,2.8,1,5,3,8750
765,3,2,6,4,9000
767,3,2,5,3,9000
768,3,NA,NA,NA,9000
770,3,1,5,2,9000
772,3,NA,NA,NA,9000
778,3,1,5,2,9000
3759,3,NA,NA,NA,9000
741,3,2,5,3,9000
745,3,2,NA,NA,9000
746.1,3,1,6,5,9000
746.2,3,2,5,3,9000
747,3,2,5,2,9000
750,3,2,6,4,9000
3669,1,1,5,1,9000
758,3,1,5,2,9000
759,3,2,6,2,9000
760,3,2,6,4,9000
761,3,1,5,2,9000
1719,3,1,5,3,9000
3602,1,2,5,3,9000
3651,3,2,5,3,9000
3631.1,3,1,6,3,9000
3631.2,NA,NA,NA,NA,9000
3739,3,2,6,2,9000
1064,NA,NA,NA,NA,9000
3731,3,1,6,2,9000
1063,NA,NA,NA,NA,9000
3628,3,2,5,3,9000
1059,NA,NA,NA,NA,9000
1060,NA,NA,NA,NA,9000
1083,NA,NA,NA,NA,9000
1093,NA,NA,NA,NA,9000
1103,NA,NA,NA,NA,9000
1105,NA,NA,NA,NA,9000
1108,NA,NA,NA,NA,9000
1109,NA,NA,NA,NA,9000
1119,NA,NA,NA,NA,9000
1718,3,NA,NA,NA,9000
3597,3,2,5,3,9000
3599,3,1,NA,NA,9000
3569,3,2,NA,NA,9000
3587,3,2,6,5,9000
722,3,NA,NA,NA,9000
1708,3,1,5,3,9000
1699,2.2,NA,NA,NA,9000
582,3,1,5,2,9000
1698,3,0,5,2,9000
1666,3,NA,NA,NA,9000
715,3,1,6,4,9000
1664.1,3,0,6,2,9000
1664.2,3,2,5,2,9000
1664.3,NA,NA,NA,NA,9000
1701,3,1,5,3,9000
1665,3,1,6,2,9000
3574,3,2,5,3,9000
1703,3,NA,NA,NA,9000
719,3,2,5,3,9000
1658,3,2,5,3,9000
3509,3,2,6,4,9000
714,3,1,5,2,9000
1700,3,2,6,3,9000
3508,3,1,6,4,9000
3607,3,1,6,4,9000
3523,3,1,6,4,9000
3554,3,1,6,3,9000
1702,3,2,5,3,9000
1679,3,NA,NA,NA,9000
3537,3,1,4,2,9000
1070,2.2,2,5,2,9000
1071,NA,NA,NA,NA,9000
1072,NA,NA,NA,NA,9000
1073,NA,NA,NA,NA,9000
1076,NA,NA,NA,NA,9000
3483,3,1,NA,NA,9000
3478,3,2,5,2,9000
3480,3,1,5,3,9000
698,3,2,6,4,9000
3457,3,1,5,2,9250
567,2.4,1,NA,NA,9250
3450,2.4,1,6,2,9250
3469,3,1,6,2,9250
3436.1,3,1,5,3,9250
3436.2,3,2,6,2,9250
3455,3,0,5,2,9250
3459,3,1,6,3,9250
1935,3,1,5,2,9250
1936,1,1,5,3,9250
1937,3,1,5,3,9250
3498,3,3,5,3,9250
1926,3,2,5,2,9250
3444,3,1,5,2,9250
1925,3,NA,NA,NA,9250
44,3,1,6,2,9250
1980,3,2,6,3,9250
1979,3,2,6,4,9250
1981,NA,NA,NA,NA,9250
1899,3,1,6,3,9250
1906,3,1,6,5,9250
45,3,2,5,3,9250
1975,3,NA,NA,NA,9250
1917,3,1,6,4,9250
1968,3,1,5,2,9250
1953,3,NA,NA,NA,9250
1963,1,0,5,2,9250
1950,3,1,NA,NA,9250
1894,3,1,6,3,9250
1952,3,1,NA,NA,9250
1959,3,1,NA,NA,9250
1654,2.2,2,6,4,9250
1655,NA,NA,NA,NA,9250
1641,3,2,5,3,9500
1640,3,1,5,3,9500
1943,NA,1,6,5,9500
1880,3,1,5,3,9500
1893,3,1,5,3,9500
1951,3,2,5,4,9500
1635.1,3,2,5,3,9500
1635.2,3,2,5,3,9500
1635.3,3,1,5,3,9500
1635.4,3,1,6,2,9500
1639,3,1,6,4,9500
1642,3,1,5,3,9500
1839,3,1,5,2,9500
1847,3,NA,NA,NA,9500
1848,3,1,6,4,9500
1876,3,1,5,2,9500
1881,3,1,NA,NA,9500
1636,3,1,5,2,9500
1918,3,2,5,3,9500
