specID,ips,mds,mpt,ptt,interval
190,1,1,NA,NA,15000
4679,NA,3,NA,NA,15000
4598,1,3,6,4,15000
4677,2.2,2,6,5,15000
176,1,2,5,2,15000
4692,2,NA,NA,NA,15000
4697,1,1,4,1,15000
4687,1,1,6,2,15000
4637,1,0,4,2,15000
178,1,1,5,2,15000
183,NA,NA,NA,NA,15000
4627,1,2,NA,NA,15000
4633,1,1,6,2,15000
179.1,1,1,5,2,15000
179.2,1,1,5,3,15000
179.3,NA,NA,NA,NA,15000
179.4,1,2,NA,NA,15000
4665,1,3,5,2,15000
4732,1,NA,NA,NA,15000
177,3,NA,NA,NA,15000
4682,1,2,5,3,15000
4719.1,NA,NA,NA,NA,15000
4719.2,1,1,5,2,15000
384,0,1,4,2,15000
4630,1,0,6,2,15000
4673,1,2,5,2,15000
4634,1,1,6,2,15000
4661,1,2,5,3,15000
4670,NA,NA,NA,NA,15000
4646,NA,NA,NA,NA,15000
4647,1,NA,NA,NA,15000
4650,1,1,5,3,15000
4663,1,2,6,2,15000
4681,1,1,5,2,15000
4735,NA,1,5,3,15000
4667,NA,2,6,3,15000
4703,1,1,5,2,15000
4662,1,2,6,2,15000
4669,NA,2,5,2,15000
4684,1,2,6,4,15000
4685,NA,NA,NA,NA,15000
4720,1,1,5,3,15000
4651,1,2,5,2,15000
4706,2,1,6,2,15000
4734,1,1,5,2,15000
4726,1,0,4,1,15250
4660,3,NA,NA,NA,15250
170,1,1,5,2,15250
4584,NA,NA,NA,NA,15250
145,1,1,5,2,15250
4582,1,1,5,3,15250
4698,1,2,5,3,15250
4605,NA,NA,NA,NA,15250
4544,2.2,1,4,1,15250
4591,NA,NA,NA,NA,15250
152,1,1,5,3,15250
4561,3,0,5,1,15250
163,1,NA,NA,NA,15250
4580,1,1,5,2,15250
166,1,NA,5,2,15250
4581,1,NA,NA,NA,15250
164,1,2,NA,NA,15250
151,1,1,5,2,15250
4596,1,1,5,2,15250
4600,NA,NA,NA,NA,15250
4613,1,2,5,3,15250
4587,NA,NA,NA,NA,15250
4568,1,0,5,2,15250
4616,1,NA,NA,NA,15250
4614,NA,NA,NA,NA,15250
4617,1,1,6,4,15250
4555,1,NA,NA,NA,15250
4557,1,1,5,1,15250
4623,1,1,5,3,15250
4641,1,2,5,3,15250
4563,1,1,5,3,15250
4551,2.2,2,5,2,15250
4552,NA,NA,NA,NA,15250
4571,1,1,6,3,15250
4619,1,1,5,3,15250
4635,2.2,2,4,2,15250
146,NA,NA,NA,NA,15250
4573,1.2,3,NA,NA,15250
4621,1,2,5,3,15250
4657,1.4,3,6,2,15250
4569,NA,NA,NA,NA,15250
4595,1.6,NA,NA,NA,15250
4702,1,0,5,2,15250
4564,1,NA,NA,NA,15250
4599,1,NA,NA,NA,15250
4603,3,3,NA,NA,15250
4519,NA,1,5,2,15250
4615,1,1,5,2,15250
4559,1,1,NA,NA,15250
4671,1,NA,NA,NA,15250
4550.1,1,1,5,2,15250
4550.2,NA,2,NA,NA,15250
4602,1,1,5,2,15250
4636,1,1,4,2,15250
4668,1,0,5,3,15250
4515,1,0,5,2,15250
4537,1,NA,5,2,15250
4532,1,2,5,3,15250
4592,1,2,6,2,15250
4607,1,1,5,2,15250
4541,1,1,NA,NA,15250
4640,3,1,5,2,15250
4672,NA,NA,NA,NA,15250
4604,1.6,1,5,3,15250
4693,1,1,5,2,15250
4674,1,1,5,3,15500
4593,1,NA,NA,NA,15500
4632,NA,NA,NA,NA,15500
4658,2.2,2,6,3,15500
169,1,1,5,2,15500
4666,NA,NA,NA,NA,15500
4516,NA,NA,NA,NA,15500
4601,NA,NA,NA,NA,15500
4618,NA,2,5,3,15500
4653,1,NA,NA,NA,15500
4664,1,NA,NA,NA,15500
4612,1,1,6,2,15500
4628,1,0,4,1,15500
168,NA,NA,NA,NA,15500
4609,1,1,5,3,15500
4535,NA,1,5,2,15500
4586,3,2,5,2,15500
4680,NA,3,NA,NA,15500
4590,1,1,6,3,15500
4548,NA,1,6,2,15500
4620,1,NA,NA,NA,15500
4695,1,0,5,2,15500
4585,1,2,NA,NA,15500
161,1,1,5,2,15500
162,1,2,5,2,15500
4488,NA,NA,NA,NA,15750
4495,NA,1,NA,NA,15750
4556,NA,NA,NA,NA,15750
4530,NA,NA,NA,NA,15750
4103,NA,NA,5,3,15750
4483,NA,2,5,3,15750
160,1,2,5,2,15750
4528,NA,NA,NA,NA,15750
4523,1,NA,5,3,15750
4529,NA,1,6,3,15750
4501,1,2,5,3,15750
4520,1,3,NA,NA,15750
4496,1,2,5,3,15750
4534,1,1,5,2,15750
4577.1,3,2,6,2,15750
4577.2,1.4,NA,NA,NA,15750
4522,1,2,NA,NA,15750
4524,1,NA,NA,NA,15750
4533,1,1,5,2,15750
4526,0,3,6,3,15750
4525,3,1,NA,NA,15750
4108,1,1,6,3,15750
4467,0,1,5,2,15750
4562,1,1,5,2,15750
4566,1,1,5,2,15750
4576,1,1,6,3,15750
4578,1,2,6,3,15750
4527.1,1,1,5,2,15750
4527.2,1,NA,NA,NA,15750
4579,1.6,2,5,3,15750
4549,NA,NA,NA,NA,15750
4575,NA,3,NA,NA,15750
4146,1,1,NA,NA,15750
4147,NA,NA,NA,NA,15750
4468,NA,1,5,2,15750
4531,3,NA,NA,NA,15750
4508,1,NA,NA,NA,15750
4514,1,1,5,2,15750
4588,2.2,2,6,5,15750
4511,NA,NA,NA,NA,15750
4512,NA,NA,NA,NA,16000
4676,1,1,5,2,16000
4144,1,1,5,2,16000
4597,1,1,5,2,16000
4500,NA,NA,NA,NA,16000
4589,1,1,5,4,16000
4509,NA,NA,NA,NA,16000
4510,NA,NA,NA,NA,16000
4477,NA,2,6,2,16000
4521,1,2,NA,NA,16000
4543,1,NA,NA,NA,16000
4141,1,2,5,3,16000
4570,1,2,6,3,16000
4494,1,2,5,2,16000
4689,1,2,5,3,16000
4427,NA,NA,NA,NA,16000
4478,2,1,6,3,16000
4480,1.4,1,NA,NA,16000
4482,1,NA,NA,NA,16000
4502,1,1,5,2,16000
4503,NA,2,5,2,16000
4504,1,1,5,2,16000
4505,1,NA,NA,NA,16000
4506,1,1,5,2,16000
4481,1,1,5,2,16000
4558,1.6,1,5,2,16000
4716,2.2,1,5,2,16000
4517,1,1,NA,NA,16000
4610,1,1,5,3,16000
4518,1,NA,NA,NA,16000
4129.1,2.2,2,6,2,16000
4129.2,NA,NA,NA,NA,16000
4583,NA,1,NA,NA,16000
4119,NA,NA,NA,NA,16000
4383,1,1,5,2,16000
4499,0,1,5,1,16000
4498.1,3,NA,5,2,16000
4498.2,NA,NA,NA,NA,16000
4513,1,NA,NA,NA,16000
4485,NA,NA,NA,NA,16000
4688.1,1,1,6,2,16000
4688.2,1,2,5,2,16000
4717,1,NA,NA,NA,16000
4574.1,NA,NA,NA,NA,16000
4574.2,1,1,5,2,16000
4507.1,1,NA,NA,NA,16000
4507.2,NA,3,5,2,16000
4497,NA,2,NA,NA,16000
4126,NA,NA,NA,NA,16000
4710,1,2,5,2,16000
4470,1.4,NA,NA,NA,16000
4608,1,1,NA,NA,16000
4699,1,1,6,4,16000
4493,1,2,5,2,16000
4132.1,1,1,6,3,16000
4132.2,NA,1,NA,NA,16000
4572,1,1,6,3,16000
4460,1,2,5,3,16000
4452,1,3,NA,NA,16000
4479,1,1,NA,NA,16000
4704,1,1,6,3,16000
4475,NA,NA,NA,NA,16000
4486,1,1,4,2,16000
4130,1,NA,NA,NA,16000
4705,1,NA,NA,NA,16000
4131,1,NA,NA,NA,16000
4375,1,0,NA,NA,16000
4456,1,1,NA,NA,16000
4463,NA,2,NA,NA,16000
432,NA,NA,NA,NA,16000
4439,1,0,5,3,16000
4447,NA,NA,NA,NA,16000
4465,3,2,5,3,16000
4446,1,1,5,2,16000
4484,1,1,5,2,16000
4124,1,2,5,2,16000
4406,1,1,5,2,16000
4442,1,0,5,2,16000
4444,1,2,5,3,16000
4428,NA,1,5,2,16000
4487,1,1,5,2,16000
4565,NA,NA,NA,NA,16000
4454,1,1,5,2,16000
4376,1,3,6,4,16000
4407,1,NA,NA,NA,16000
4418,1,NA,NA,NA,16250
4402,1,1,5,2,16250
4458,NA,NA,NA,NA,16250
4434,1,2,6,3,16250
4436,1,NA,NA,NA,16250
4421,NA,1,5,2,16250
4433,1,1,5,2,16250
4405,1,0,5,2,16250
4473,1,1,5,2,16250
4560,1,1,5,2,16250
4279,1,1,5,2,16250
4429,1,1,5,3,16250
4432,1,1,5,2,16250
4400,1,1,5,2,16250
4440,1,NA,NA,NA,16250
4373,1,0,5,2,16250
4459,NA,NA,6,2,16250
4282,1,0,4,1,16250
4322,1,3,5,2,16250
4408,1,2,5,2,16250
4415,1,1,5,1,16250
4344,2.2,NA,NA,NA,16250
4416,1,1,6,3,16250
4539,1,2,5,3,16250
4540,1,NA,6,2,16250
4409,1,1,5,2,16250
4414,2.2,0,6,2,16250
4464,1,2,5,2,16250
4392,1,NA,NA,NA,16250
4403,1,2,6,3,16250
4538,NA,NA,NA,NA,16250
4352,1,1,5,2,16250
4395,2,1,5,2,16250
4449,1,1,5,2,16250
4472,1,2,NA,NA,16250
4536,NA,NA,NA,NA,16250
4425,1,1,5,3,16250
4393,1,2,5,3,16250
4554,1,1,5,3,16250
4700,3,1,6,2,16250
4542,NA,1,NA,NA,16250
4394,1,1,6,2,16250
4422,1,0,5,3,16250
4423,1,0,5,2,16250
4701,1,0,5,2,16250
4069,1,2,5,3,16250
4271,1,2,5,2,16250
4351,1,1,5,2,16250
4474,1,1,NA,NA,16250
4491,NA,NA,NA,NA,16250
4492,1,3,5,3,16250
4438,NA,NA,NA,NA,16250
4489,1,1,5,1,16250
4490,1,1,5,2,16250
4471,1,2,6,2,16250
4553,1.2,1,5,2,16250
4387,1,2,6,5,16250
4476,1,NA,5,2,16250
4455,1,1,6,2,16250
4718,2,1,5,3,16250
4389,1,1,5,2,16250
4441.1,1,0,6,3,16250
4441.2,1,NA,NA,NA,16250
4469,NA,NA,NA,NA,16250
4273,1,1,5,2,16250
4466,NA,NA,NA,NA,16250
4435,NA,NA,NA,NA,16250
4453,1,0,5,2,16250
4430,1,NA,5,2,16250
4711,NA,NA,NA,NA,16250
4437,1,NA,NA,NA,16250
4443,NA,3,6,3,16250
4426,2,3,6,2,16250
4545,1.2,1,6,3,16250
4546,1,2,5,3,16250
4547,1,1,5,2,16250
4254,1,1,5,2,16250
4420,NA,NA,NA,NA,16250
4424,1,2,5,3,16250
4431,1,1,4,1,16250
4310,1,1,5,2,16250
4419,1,3,5,3,16250
4318,NA,NA,NA,NA,16250
4411,1,1,5,3,16250
4399,1,1,5,2,16250
4445,1,1,6,2,16250
4303,1,2,5,2,16500
4317,1,2,5,3,16500
4339,1,1,5,2,16500
4342,1.4,1,5,2,16500
4343,1,1,5,2,16500
4385,1.2,1,5,2,16500
4321,1,1,5,2,16500
4338,1,1,5,2,16500
4316,1,1,NA,NA,16500
4346,1,2,6,3,16500
4347,1,NA,NA,NA,16500
4354,1,2,5,2,16500
4345,1,1,6,2,16500
4363,NA,NA,NA,NA,16500
4365,1,2,5,2,16500
4417,1,2,5,3,16500
4288,NA,1,5,3,16500
4358,NA,NA,NA,NA,16500
4261.1,2.5,1,6,2,16500
4261.2,NA,NA,NA,NA,16500
4319,1,1,5,3,16500
4328,1,NA,NA,NA,16500
4340,1,1,NA,NA,16500
4341,1,2,5,3,16500
4285,1,NA,NA,NA,16500
4330,1,NA,NA,NA,16500
4289,1,2,5,2,16500
4326,NA,NA,NA,NA,16500
4329,1,2,5,2,16500
4332,1,1,NA,NA,16500
4410,1,1,6,3,16500
4413,1,1,5,2,16500
4371,1,NA,5,2,16500
4374,1,NA,NA,NA,16500
4361,1,1,5,2,16500
4377,1,NA,NA,NA,16500
4401,1,2,6,3,16500
4381,NA,NA,NA,NA,16500
4287,1,2,5,3,16500
4296,NA,1,5,2,16500
4269,1,1,5,2,16500
4154,1,1,5,3,16500
4169,1.4,1,5,2,16500
4260,1,NA,NA,NA,16500
4225,1,0,NA,NA,16500
4234,1,NA,NA,NA,16500
4275,1,1,NA,NA,16500
4224,0,2,5,2,16500
4176,1,1,6,2,16500
4252,1,1,5,2,16500
4297,1,1,5,2,16500
4253,1,3,5,3,16500
4193,NA,NA,NA,NA,16500
4293,1,1,5,1,16500
4213,1,0,NA,NA,16500
4163,1,1,5,NA,16500
4284,1,2,5,3,16500
4302,NA,1,6,3,16500
4182,NA,NA,NA,NA,16500
4184,1,1,NA,NA,16500
4258,NA,NA,NA,NA,16500
4183,1,1,6,4,16500
4192,1,3,5,2,16500
4197,1,NA,NA,NA,16500
4200,1,2,NA,NA,16500
4237,1,NA,5,2,16500
4238,NA,1,6,3,16500
4216,NA,1,NA,NA,16500
4280,1,1,5,2,16500
4312,1,1,5,3,16500
4241,1,2,NA,NA,16500
4101,1,NA,NA,NA,16500
4180,1,NA,NA,NA,16500
4270,1,NA,NA,NA,16500
4278,1,0,6,2,16500
4152,1,NA,NA,NA,16500
4249,1,1,NA,NA,16500
4159,1,1,NA,NA,16500
4158,1,2,6,2,16750
4239,1,2,5,2,16750
4247,1,1,5,2,16750
4095,1,2,5,2,16750
4096,1,1,6,2,16750
4100.1,1,NA,NA,NA,16750
4100.2,NA,1,NA,NA,16750
4134,1,2,5,3,16750
4135,NA,NA,NA,NA,16750
4136,NA,2,NA,NA,16750
4137,NA,2,NA,NA,16750
4138,1,1,5,2,16750
4139,NA,1,4,1,16750
4140,1,NA,NA,NA,16750
4291,1,NA,NA,NA,16750
4298,1,1,5,2,16750
4267,1,2,NA,NA,16750
4127,1,1,NA,NA,16750
4172,1,2,5,2,16750
4166,0,1,5,3,16750
4268,1,1,5,2,16750
4315,NA,1,5,2,16750
4173,1,1,5,4,16750
4112,1,0,NA,NA,16750
4167,1.8,1,7,2,16750
4164.1,1,1,5,2,16750
4164.2,1,1,5,2,16750
4165,1,1,5,2,16750
4168,NA,NA,NA,NA,16750
4125,2,1,5,3,16750
4156.1,1,1,5,2,16750
4156.2,1,1,5,1,16750
4157,1,1,6,2,16750
4084,1,2,6,2,16750
4091,1,2,NA,NA,16750
4092,1,1,5,3,16750
4093,NA,1,6,2,16750
4094,1,NA,NA,NA,16750
4111,NA,NA,NA,NA,16750
4113,1,2,5,3,16750
4114,1,0,4,1,16750
4115,NA,NA,NA,NA,16750
4227,1,1,5,3,16750
4231,NA,1,5,2,16750
4232,NA,NA,NA,NA,16750
4240.1,1,1,5,2,16750
4240.2,1,1,5,2,16750
4240.3,NA,1,5,2,16750
4240.4,1,1,5,3,16750
4240.5,1,1,5,2,16750
4240.6,1,1,5,3,16750
4305,1,1,NA,NA,16750
4309,1,NA,NA,NA,16750
4188,1,1,6,2,16750
4196,NA,1,5,2,16750
4251,NA,NA,NA,NA,16750
4177,1,1,4,1,16750
4178,NA,NA,NA,NA,16750
4179,NA,NA,NA,NA,16750
4011,NA,1,NA,NA,16750
4198,1,1,5,2,16750
4201,NA,1,5,2,16750
4208,1,1,NA,NA,16750
4170,1,NA,NA,NA,16750
4264.1,1,NA,NA,NA,16750
4264.2,1,NA,NA,NA,16750
4323,1,1,5,3,16750
4151,NA,NA,NA,NA,16750
4202.1,2,2,6,3,16750
4202.2,1,2,5,3,16750
4025,1,NA,NA,NA,16750
4181,NA,NA,NA,NA,16750
4209,NA,0,5,2,16750
4020,1,1,6,2,16750
4199,2.2,1,NA,NA,16750
4032,1,NA,NA,NA,16750
4262,1,NA,NA,NA,16750
4274,1,2,NA,NA,16750
4331,2.4,2,7,5,16750
4187,NA,0,NA,NA,16750
4203,1,1,5,2,16750
4205,1,NA,NA,NA,16750
4207,2,1,5,2,16750
4311.1,1,1,5,2,16750
4311.2,1,1,4,1,16750
4324,NA,1,5,2,16750
3995,NA,1,5,2,16750
4327,NA,2,5,3,16750
4019,0,1,6,1,16750
4153,1,1,6,3,16750
4189,1,1,NA,NA,16750
4235,1,1,5,2,16750
4263,1,1,5,2,16750
4292,NA,1,5,3,16750
4295,1,NA,NA,NA,16750
4171,1,1,5,3,16750
4214,1,1,5,2,16750
4218,1,0,NA,NA,16750
4219,1,1,5,3,16750
4307,1,NA,NA,NA,16750
4150,1,NA,5,2,16750
4206,1,1,5,2,16750
4246,1,1,5,2,16750
4149.1,1,1,NA,NA,16750
4149.2,1,1,6,2,16750
4276,1,1,NA,NA,16750
4308,NA,NA,NA,NA,16750
4142,NA,NA,NA,NA,16750
4175,2.2,2,NA,NA,16750
4229,1,1,5,2,16750
4083,NA,NA,NA,NA,16750
4215,1,1,5,2,16750
4217,1.4,1,4,1,16750
4294,NA,1,5,2,16750
4301.1,1,1,5,2,16750
4301.2,NA,NA,NA,NA,16750
4301.3,2,NA,5,2,16750
4301.4,1,1,NA,NA,16750
4299,1,1,6,5,16750
4300.1,1,1,6,2,16750
4300.2,1,NA,NA,NA,16750
4059,NA,NA,NA,NA,16750
4174,NA,0,5,2,16750
4161,NA,NA,NA,NA,16750
4162,1,2,5,2,16750
4060,1,1,5,2,16750
4250,1,1,5,2,16750
4257,1,0,NA,NA,16750
4039,1,1,5,2,16750
4064,1,1,5,1,16750
4155,1,1,5,2,16750
4057,NA,2,5,2,16750
4265,1,1,5,2,16750
4266,2.2,1,5,2,16750
4277.1,1,1,NA,NA,16750
4277.2,0,1,5,3,16750
4304,1,1,5,1,16750
4349,2.4,1,5,2,16750
4055,1,1,NA,NA,16750
4348,1,NA,NA,NA,16750
3998,NA,NA,NA,NA,16750
4054,1,1,6,2,16750
4397,1,1,NA,NA,16750
4398,1,NA,NA,NA,16750
4404,1,1,5,2,16750
4290,1,NA,NA,NA,17000
4056,1,0,4,1,17000
394,1,2,NA,NA,17000
4087.1,1,1,5,2,17000
4087.2,1,2,5,2,17000
4071,2.4,1,5,2,17000
4357,1,1,5,2,17000
4368,1,1,5,2,17000
4337,2.2,NA,NA,NA,17000
4033,NA,NA,NA,NA,17000
4353,1,1,5,2,17000
4356,1,1,NA,NA,17000
4366,NA,NA,NA,NA,17000
4046,1,NA,NA,NA,17000
4052,1,1,5,2,17000
4367,1,NA,NA,NA,17000
4388,1,NA,NA,NA,17000
4336,1,1,6,2,17000
4350,NA,1,NA,NA,17000
4355,1,NA,NA,NA,17000
4379,1,NA,NA,NA,17000
4044,1,0,6,2,17000
4359.1,3,1,5,3,17000
4359.2,NA,NA,NA,NA,17000
4359.3,NA,NA,NA,NA,17000
4359.4,1,1,6,2,17000
4412,0,3,5,3,17000
4038,1,NA,NA,NA,17000
4370,1,1,5,2,17000
4384,1.2,1,5,3,17000
4369,1,NA,NA,NA,17000
4390,1,NA,NA,NA,17000
4391,NA,1,5,2,17000
4333,1.2,2,NA,NA,17000
4335,1,2,6,4,17000
4362,1,1,4,1,17000
4364,1,1,5,2,17000
4372,1,1,6,2,17000
4380,1,1,NA,NA,17000
4378,1,1,6,2,17000
4035,NA,NA,NA,NA,17000
4382,3,1,6,3,17000
4396,1,1,5,2,17000
4360,1.2,1,5,2,17000
3886,NA,2,5,3,17000
3908,1,0,4,1,17000
4034,1,1,5,2,17000
4386,NA,1,5,3,17000
3985,NA,NA,NA,NA,17000
3916,1,1,5,2,17000
3982,NA,1,5,2,17000
3919,1,2,6,2,17000
4014,1,2,5,3,17000
3931,1,2,5,2,17000
4048,1,1,5,2,17000
4049,1,2,5,2,17000
3918,1,1,5,2,17000
4058,1,1,6,4,17000
3900,1,1,6,4,17000
3932,1,2,5,2,17000
4024,1,1,5,2,17000
4002,2.2,0,5,2,17000
3996,1,1,5,2,17250
3997,1,1,4,1,17250
3980,1,1,NA,NA,17250
3984,NA,NA,NA,NA,17250
3928,1,2,5,2,17250
3903,1,1,NA,NA,17250
3971,1.8,1,5,3,17250
3909,1,0,4,1,17250
3975,1,1,5,2,17250
3925,1,NA,NA,NA,17250
3968,1,1,6,3,17250
3976,1,1,5,3,17250
3894,1,NA,NA,NA,17250
3895,1,1,5,2,17250
3896,1,1,5,3,17250
3897,1,2,6,3,17250
3898,NA,NA,NA,NA,17250
3922,1,1,5,2,17250
3924,1,2,6,4,17250
3999,NA,NA,NA,NA,17250
4007,1,1,5,2,17250
3990,3,1,4,1,17250
3991,1.6,1,4,1,17250
4013,1,1,5,2,17250
4043,1,NA,NA,NA,17250
3936,1,1,5,3,17250
4045,0,1,5,3,17250
3967,1.8,1,5,2,17250
3832.1,1,1,5,3,17250
3832.2,1,1,5,3,17250
3970,NA,NA,NA,NA,17250
3827,NA,NA,NA,NA,17250
4236,2.2,2,6,3,17250
4259,1,1,5,2,17250
3828,NA,1,NA,NA,17250
4281,1,1,5,3,17250
4272,NA,NA,NA,NA,17250
4210,1,1,5,2,17250
3942,NA,NA,NA,NA,17250
4067,1,1,5,2,17250
4066,1,0,5,3,17250
4283.1,1,1,5,2,17250
4283.2,1,1,5,2,17250
3978,1,NA,NA,NA,17250
4061,1,1,5,3,17250
4222,1,1,5,3,17250
4256,1,1,5,2,17250
3844,1,1,5,2,17250
3958,1,1,5,2,17250
4255,1,2,5,2,17250
3864,1,1,5,2,17250
3953,0,1,5,3,17250
4006,1,1,NA,NA,17250
4286,NA,NA,NA,NA,17250
4221,1,2,5,3,17250
4248,1,1,4,1,17250
3876,1,1,5,2,17250
3943,NA,NA,NA,NA,17250
4242,1,2,6,2,17250
4243,1,1,5,3,17250
4306,NA,NA,NA,NA,17500
3945,NA,NA,NA,NA,17500
3947,NA,NA,NA,NA,17500
3512,1,1,5,3,17500
4314,1,1,NA,NA,17500
3730,1,NA,NA,NA,17500
4313,1,2,5,3,17500
3950,NA,NA,NA,NA,17500
4233,1,1,5,2,17500
3770,NA,NA,NA,NA,17500
4320,1,1,5,3,17500
4228,1,1,5,2,17500
4334,1,0,NA,NA,17500
3516,NA,NA,NA,NA,17500
3701,1,1,5,2,17500
3454,NA,1,5,2,17500
3481,1,1,5,3,17500
4325,NA,NA,NA,NA,17500
3765,1,1,5,2,17500
3476.1,NA,1,NA,NA,17500
3476.2,NA,NA,NA,NA,17500
4220,NA,NA,NA,NA,17500
3691,1,NA,NA,NA,17500
2734,1,NA,NA,NA,17500
3586,3,NA,NA,NA,17500
3753,1,1,5,2,17500
3767,1,1,NA,NA,17500
3768,1,1,5,2,17500
3445,1,NA,NA,NA,17500
3467,1,1,6,2,17500
3823,1,1,5,2,17500
3820,NA,NA,NA,NA,17500
2744,1,NA,NA,NA,17500
3658,1,2,6,4,17500
2725,1,NA,NA,NA,17500
2733,1,NA,NA,NA,17500
3647,1,1,5,2,17500
3649,1,1,NA,NA,17500
3684,3,1,6,2,17500
3710,NA,NA,NA,NA,17500
2742,1,1,5,2,17500
3435.1,1,NA,NA,NA,17500
3435.2,NA,1,NA,NA,17500
3220.1,1,1,NA,NA,17500
3220.2,1,0,5,2,17500
3410,1,2,5,3,17500
3715,1,1,5,2,17500
3461,NA,NA,NA,NA,17500
3826,NA,NA,NA,NA,17500
3429,1,1,5,2,17500
3851,NA,NA,NA,NA,17500
2730,1,NA,NA,NA,17500
3530,1,NA,NA,NA,17500
3433,NA,NA,NA,NA,17500
3529,1,NA,NA,NA,17500
3804,NA,NA,NA,NA,17500
3809,NA,NA,NA,NA,17500
3811,NA,NA,NA,NA,17500
3815,NA,NA,NA,NA,17500
3643,3,NA,NA,NA,17500
3675,1,1,5,2,17500
3799,NA,NA,NA,NA,17500
2743,1.2,0,5,2,17500
3462,1.2,1,6,4,17500
106,1,1,5,3,17500
3640,NA,NA,NA,NA,17500
3432.1,1,1,5,2,17500
3432.2,1,NA,NA,NA,17500
3568,1,NA,NA,NA,17500
3806,NA,NA,NA,NA,17500
