specID,ips,mds,mpt,ptt,interval
3419,1,NA,NA,NA,17500
3482,NA,0,NA,NA,17500
3418,1,1,5,2,17500
3813,NA,NA,NA,NA,17750
3575.1,1,1,5,2,17750
3575.2,NA,1,NA,NA,17750
3818,NA,NA,NA,NA,17750
3266.1,1,1,5,2,17750
3266.2,0,NA,NA,NA,17750
3792,NA,NA,NA,NA,17750
3790,NA,NA,NA,NA,17750
3791,NA,NA,NA,NA,17750
3795,NA,NA,NA,NA,17750
3487,2.2,2,5,2,17750
3505,1.6,1,5,2,17750
3793,NA,NA,NA,NA,17750
3269,1,1,5,3,17750
3805,NA,NA,NA,NA,17750
3541,1,2,5,3,17750
3544,1,2,6,3,17750
3362,1,1,5,2,17750
3392,1,1,5,2,17750
104,NA,1,5,3,17750
3300,1,3,5,3,17750
3779,NA,NA,NA,NA,17750
3340,1,1,6,3,17750
3287,NA,NA,NA,NA,17750
101,1,NA,NA,NA,17750
3388,1,1,5,2,17750
3781,NA,NA,NA,NA,17750
3294,NA,1,5,3,17750
3322.1,1,2,5,2,17750
3322.2,1,NA,NA,NA,17750
3385,1,2,5,3,17750
3788,NA,NA,NA,NA,17750
3242,1,1,5,2,17750
3299,1,1,4,1,17750
3377,1,NA,NA,NA,17750
3229,1,1,5,3,17750
3244.1,1,1,5,2,17750
3244.2,1,1,5,2,17750
98,1,0,NA,NA,17750
3397,1,1,5,2,17750
3304,1,2,6,4,17750
3401,NA,NA,NA,NA,17750
3281,1,1,5,2,17750
3309,1.6,1,5,2,17750
3403,1,1,5,2,17750
3775,NA,NA,NA,NA,17750
3237.1,1,1,5,3,17750
3237.2,1,NA,NA,NA,17750
3315,1.8,1,5,2,17750
3305,1,1,5,3,17750
3073,1,1,6,2,17750
3382,NA,NA,NA,NA,17750
3169,NA,NA,NA,NA,17750
3213,1,1,5,2,17750
3349,1,0,7,3,17750
3277,1,1,5,3,17750
3273,0,1,6,2,17750
3280,1,1,NA,NA,17750
3380,1,2,6,3,17750
3255,2.4,1,5,2,18000
3320,NA,NA,NA,NA,18000
3331,1,1,6,2,18000
3342,1,0,5,2,18000
3217,1,2,5,2,18000
3223,1,1,5,2,18000
3222,1,1,5,2,18000
3372,NA,1,NA,NA,18000
3325,1,0,5,2,18000
3344,NA,NA,NA,NA,18000
3212,1,1,6,2,18000
3260,1,2,NA,NA,18000
3275.1,1,1,NA,NA,18000
3275.2,1,1,4,1,18000
3335,1,1,NA,NA,18000
3337,1,1,5,2,18000
3261,1,1,5,2,18000
3327,1,NA,NA,NA,18000
3071,3,NA,NA,NA,18000
3355,1,1,5,2,18000
3035,1,1,5,2,18000
3116,1,1,5,2,18000
102,1,1,5,2,18000
3029,1,1,5,2,18000
3028,1,1,5,2,18000
3173,1,0,NA,NA,18000
3007,1,1,5,2,18000
3038,1,NA,NA,NA,18000
3078,1,NA,NA,NA,18000
3769,NA,NA,NA,NA,18000
3111,3,1,6,2,18000
3145,1,1,4,1,18000
3188,1,1,6,3,18000
3052,NA,1,5,2,18000
3778,NA,NA,NA,NA,18000
3191,1,NA,NA,NA,18000
3067,NA,0,5,2,18000
3150,1,1,NA,NA,18000
4746,1,1,6,3,18000
3138,1,1,5,1,18000
3203,1,NA,NA,NA,18000
3061,1,NA,NA,NA,18000
3108,1,1,4,1,18000
3149,1,1,5,3,18000
3031,1,1,NA,NA,18000
3190,1,1,NA,NA,18000
3013,NA,NA,NA,NA,18000
3122,1,1,5,2,18000
3176,1,1,5,3,18000
3081,1,2,6,3,18000
3131,1,1,5,2,18000
3174,1,0,4,1,18000
2830,NA,1,5,2,18000
3058,1,1,5,2,18000
3091.1,1,0,5,2,18000
3091.2,NA,2,5,3,18000
3193,1,NA,NA,NA,18000
3163,1,1,5,2,18000
3132,1,1,4,1,18000
3092,1,NA,NA,NA,18000
2823,0,1,5,2,18000
3134,NA,1,4,1,18000
2840,1,1,5,2,18000
3120,1,1,5,3,18000
3065,1,1,6,3,18000
2575,1,1,5,2,18000
2835,1,NA,NA,NA,18250
2832,1,0,4,1,18250
2754,1,NA,NA,NA,18250
3157,1,1,5,2,18250
3003,1,NA,NA,NA,18250
3159,1,1,6,2,18250
3198,1,1,5,2,18250
2587,1,1,5,2,18250
2864,1,1,5,2,18250
2851,0,1,5,2,18250
2819,1,1,5,2,18250
2582,0,0,5,2,18250
2820,1,1,4,1,18250
2814,NA,NA,NA,NA,18250
2855,1,NA,NA,NA,18250
2952,1,1,5,2,18250
2977,1.4,1,5,3,18250
2679,1,1,5,1,18250
2714,NA,NA,NA,NA,18250
2818,1,2,6,4,18250
3097,1,NA,NA,NA,18250
3106,NA,NA,NA,NA,18250
2612,1,1,4,1,18250
2962,1,NA,NA,NA,18250
2997,NA,NA,5,2,18250
2939,0,1,6,4,18250
2722,1,1,5,2,18250
2787,1,1,5,2,18250
2715,1,NA,NA,NA,18250
3756,NA,NA,NA,NA,18250
3794,NA,NA,NA,NA,18250
3760,NA,NA,NA,NA,18250
2791,1,0,5,2,18250
3720,1,1,5,2,18250
3746,NA,NA,NA,NA,18250
2798,1,1,5,2,18250
2805,1,1,5,2,18250
3692,NA,NA,NA,NA,18250
3703,1,1,5,2,18250
3717,1,1,5,2,18250
3719,1,0,5,2,18250
3659,NA,NA,NA,NA,18250
3679,NA,NA,NA,NA,18250
3733,1,1,5,2,18250
3702,NA,NA,NA,NA,18250
2775,1,1,NA,NA,18250
2933,1,1,5,2,18250
2597,1,0,6,2,18250
3757,NA,NA,NA,NA,18250
2794,1,1,NA,NA,18250
2801,1,1,5,2,18250
3660,1,1,6,3,18250
2657,1,1,5,2,18500
2718,1,1,5,2,18500
3672,1,NA,NA,NA,18500
2669,NA,NA,NA,NA,18500
3693,2.2,3,NA,NA,18500
3674,NA,NA,NA,NA,18500
2779,NA,NA,NA,NA,18500
2661,0,1,5,2,18500
2770,1,NA,NA,NA,18500
3686,NA,NA,NA,NA,18500
3696,1,1,5,2,18500
3146,NA,NA,NA,NA,18500
3758,1,NA,NA,NA,18500
3683,NA,NA,NA,NA,18500
3125,0,0,4,1,18500
3755,1,NA,NA,NA,18500
3181,NA,NA,NA,NA,18500
3711,1,1,NA,NA,18500
3621,1,1,5,2,18500
3740,1,1,NA,NA,18500
2700,1,1,5,2,18500
3126,NA,NA,NA,NA,18500
3588,NA,NA,NA,NA,18500
3622,1,NA,NA,NA,18500
3175,1,1,5,2,18500
2760,1,1,5,2,18500
3124,0,1,5,2,18500
3171,1,NA,NA,NA,18500
3584,1,1,NA,NA,18500
3629,1,NA,NA,NA,18500
3650,NA,NA,NA,NA,18500
3618,1,NA,NA,NA,18500
2916,1,1,6,4,18500
3151,1,1,5,2,18500
3633,1,1,5,2,18500
3589,1,1,5,2,18500
3620,NA,NA,NA,NA,18500
3592,NA,NA,NA,NA,18500
3585,1,1,5,1,18500
3616,1,NA,NA,NA,18500
3617,1,1,NA,NA,18500
3635,1,1,5,2,18500
3144,1,1,5,2,18500
3642,1,1,NA,NA,18500
3549,1,2,5,2,18500
3538,1,1,6,3,18500
3560,NA,NA,NA,NA,18500
3533,1,1,NA,NA,18500
3137,NA,NA,NA,NA,18500
2907,1,1,5,3,18500
3577,1,1,6,2,18500
3595,1,1,5,2,18500
2709,2,1,5,2,18500
3656,1,1,5,1,18500
3553,1,1,5,2,18500
3486,NA,NA,NA,NA,18750
3562,1,1,5,2,18750
3531,NA,NA,NA,NA,18750
3511,2.2,1,5,2,18750
3555,1,1,NA,NA,18750
2890,1,1,5,2,18750
3518,1,1,6,3,18750
3500,1.4,1,NA,NA,18750
3514,1,NA,NA,NA,18750
3504,1,1,NA,NA,18750
3479,1,2,6,4,18750
3499,1,1,5,2,18750
3561,1,1,5,2,18750
3572,1,1,NA,NA,18750
3458,NA,2,NA,NA,18750
2881,1,NA,NA,NA,18750
3563,NA,1,5,2,18750
3571,NA,NA,NA,NA,18750
3412,NA,0,NA,NA,18750
3474,NA,NA,NA,NA,18750
3186,NA,NA,NA,NA,18750
3468,1,1,5,2,18750
3463,1,1,6,2,18750
2686,1,0,5,2,18750
2699,1,1,6,3,18750
3430,1,NA,NA,NA,18750
2692,1,NA,NA,NA,18750
3438,1,1,5,2,18750
3437,1,2,6,2,18750
3439,1,1,5,5,18750
3202,NA,1,5,2,18750
3316,1,NA,NA,NA,18750
3367,1,1,5,3,19000
3441,1,1,6,1,19000
3368,1,1,5,2,19000
3440,1,1,5,2,19000
3232,1,1,4,1,19000
3381,1,2,NA,NA,19000
3386,1,1,5,3,19000
2668,1,1,NA,NA,19000
3364,1,NA,NA,NA,19000
3341,1,NA,NA,NA,19000
3250,1,NA,NA,NA,19000
2639,1,1,5,2,19000
3257,1,NA,NA,NA,19000
3353,1,1,5,2,19250
3014,1,1,5,2,19250
2623,NA,NA,NA,NA,19250
2953.1,1,NA,NA,NA,19250
2953.2,1,NA,NA,NA,19250
2504,1,NA,NA,NA,19250
2506,0,1,NA,NA,19250
2924,3,NA,NA,NA,19500
2588,NA,NA,NA,NA,19500
2973,1,NA,NA,NA,19500
3302,1,1,5,3,19500
2892,NA,NA,NA,NA,19500
2869,NA,NA,NA,NA,19500
2897,1,0,5,3,19500
2849,2.2,NA,NA,NA,19500
2844,1,1,5,2,19500
2839,1,1,5,2,19500
2885,1,NA,NA,NA,19500
2878,1,1,5,2,19750
2965,1,1,5,2,19750
3080,1,1,NA,NA,19750
3709,1,NA,NA,NA,20000
3744,1,1,5,2,20000
3729,1,1,5,2,20000
3745,1,NA,NA,NA,20000
3723,1,2,6,4,20000
3761,NA,NA,NA,NA,20000
3762,1,2,5,3,20000
3763,NA,1,5,2,20000
3721,1,NA,NA,NA,20000
3747,NA,NA,NA,NA,20000
3716,1,1,5,2,20000
3714,1,1,6,2,20000
3694,1,2,6,3,20250
3705,1,1,NA,NA,20250
3682,NA,2,5,3,20250
3695,1,1,5,3,20250
3699,1,2,5,3,20250
3704,1,1,7,3,20250
3115,1,1,5,2,20250
3652,1,1,7,2,20250
3637,NA,NA,NA,NA,20250
3117,1,1,5,3,20250
3625,1,1,5,2,20250
2662,NA,1,NA,NA,20250
3110,1,NA,NA,NA,20250
3107,1,NA,NA,NA,20250
3084,NA,1,NA,NA,20250
3632,1,1,5,2,20250
3082,1,NA,NA,NA,20250
3619,1,NA,NA,NA,20250
3583,1,NA,NA,NA,20250
3648,3,1,6,3,20250
3578,1,1,5,3,20250
3579,1,1,5,2,20250
3103,1,0,5,2,20500
3105,2.2,NA,5,2,20500
3093,1,2,5,3,20500
3098,1,NA,NA,NA,20500
3100,2.4,NA,NA,NA,20500
3099,1,3,5,3,20500
2656,0,1,5,2,20500
2525,1,2,NA,NA,20500
2534,1,1,6,3,20500
3466,1,1,NA,NA,20750
3057,1,1,5,2,20750
3066,1,1,5,NA,20750
3050,0,1,5,3,20750
3053,1,1,5,2,20750
3558,1,NA,NA,NA,20750
2538,1,1,5,2,20750
2721,3,3,6,4,20750
3047,1,3,NA,NA,20750
3042,1,2,5,2,20750
3064,NA,NA,NA,NA,20750
3032,1,NA,NA,NA,20750
3040,1,1,NA,NA,20750
3059,1,1,NA,NA,20750
2988,1,1,5,2,20750
3022,1,1,5,3,20750
3021,1,1,5,3,20750
3526,1,NA,NA,NA,20750
3015,NA,NA,NA,NA,20750
3025,NA,NA,NA,NA,20750
2994,1,1,5,3,20750
3473,1.8,3,NA,NA,20750
3525,NA,NA,NA,NA,20750
2957,1,0,4,1,20750
2857,1,1,5,1,20750
2858,NA,1,5,3,20750
3527,2.2,2,5,3,20750
2827,1,1,6,4,20750
2518,1,NA,NA,NA,20750
2926,NA,2,5,3,20750
2859,1,NA,NA,NA,20750
2980,NA,NA,NA,NA,20750
3477,0,2,5,2,20750
2979,2.2,1,5,2,20750
3540,1,1,5,2,20750
2931,NA,1,6,2,20750
2978,1,NA,NA,NA,20750
2963,2.2,NA,NA,NA,20750
2853,2,1,5,3,20750
2852,1,1,NA,NA,20750
2976,NA,2,6,4,20750
2937,2.2,1,5,2,21000
2922,NA,NA,NA,NA,21000
2934,NA,NA,NA,NA,21000
2927,1,2,5,3,21000
2935,1,1,5,2,21000
3465,1,1,NA,NA,21000
2921,1,NA,NA,NA,21000
2964,1,1,6,2,21000
2966,1,2,NA,NA,21000
2967,3,2,6,4,21000
2938,1,1,6,4,21000
2946,1,1,5,2,21000
2929,1,1,5,2,21000
2975,NA,1,6,4,21000
2920,0,NA,NA,NA,21000
2899,NA,NA,NA,NA,21000
2901,1,1,4,1,21000
2956,1,2,6,4,21000
2925,1,1,5,3,21000
3475,1,1,4,1,21000
2945,NA,NA,NA,NA,21000
2955,1,1,NA,NA,21000
2902,1,1,5,3,21000
2826,NA,NA,NA,NA,21000
3542,1,1,NA,NA,21000
2880,1,NA,NA,NA,21000
2887,1,2,6,3,21000
2866.1,NA,NA,NA,NA,21000
2866.2,1,2,6,5,21000
2867,NA,NA,NA,NA,21000
2910,1,NA,NA,NA,21000
2919,1,1,6,2,21000
2908,1,1,NA,NA,21000
2909,1,1,NA,NA,21000
2838,2.2,1,6,4,21000
2842,NA,NA,NA,NA,21000
2913,1,NA,NA,NA,21000
2877,NA,1,NA,NA,21000
2837.1,1,1,6,3,21000
2843,NA,2,5,2,21000
2599,1,2,5,3,21000
2862,1,1,5,2,21000
2876,1,NA,NA,NA,21000
2889,NA,1,6,5,21000
3460,NA,1,6,3,21000
2874,1,1,5,2,21000
2845,NA,1,5,2,21000
2870,NA,NA,NA,NA,21000
2879,1,1,5,2,21000
3492,NA,1,5,2,21000
3524,1,1,6,3,21000
3532.1,1,1,6,3,21000
3532.2,NA,1,5,2,21000
2893,0,1,5,2,21000
2810,NA,2,6,4,21000
2846,3,1,5,3,21000
2806,1,1,5,2,21250
3491,NA,1,NA,NA,21250
2872,1,1,6,3,21250
2593,0,2,5,3,21250
2778,NA,1,NA,NA,21250
2780,1,1,5,1,21250
3507,1,1,5,2,21250
2767.1,1,1,5,2,21250
2767.2,1,1,5,2,21250
2782,1.6,1,5,3,21250
2783,1,1,5,3,21250
2776,1,1,5,3,21250
2792,NA,2,5,3,21250
4,1,1,6,2,21250
2800,1,1,5,3,21250
2765,2.4,1,NA,NA,21250
3453,1,1,5,2,21250
2769,2.2,1,5,2,21250
2766,NA,NA,NA,NA,21250
2708,1,1,5,3,21250
2762,1,1,5,2,21250
2761,1,1,5,2,21250
3452,1.2,1,6,2,21250
3493,NA,NA,NA,NA,21250
2757,1,1,6,2,21250
2705,NA,1,5,3,21250
2752,1,1,5,3,21250
2772,1,1,NA,NA,21250
3496,1,2,6,2,21250
2726,NA,1,4,1,21250
3379,1,1,NA,NA,21250
3396,0,NA,NA,NA,21250
155,1,1,5,2,21250
2731,1,1,5,2,21250
3376.1,1,1,5,2,21250
3376.2,NA,NA,NA,NA,21250
3376.3,NA,NA,NA,NA,21250
3376.4,NA,1,5,2,21250
3376.5,NA,1,6,2,21250
3376.6,NA,NA,NA,NA,21250
3376.7,NA,NA,NA,NA,21250
3449,1,2,6,2,21250
3442,1,1,NA,NA,21250
2716,1,1,5,2,21250
3443,1,1,5,2,21250
3447,NA,NA,NA,NA,21250
3448,1,1,NA,NA,21250
2712,1,1,6,NA,21500
3361,1,2,NA,NA,21500
2717,1,1,5,2,21500
2719,1,1,6,2,21500
2720,0,1,5,2,21500
2684.1,1,1,5,3,21500
2684.2,2.2,0,5,2,21500
2690,1,1,5,2,21500
2697,0,1,6,4,21500
2702,1,1,6,2,21500
2688,1,1,NA,NA,21500
3391,1,2,NA,NA,21500
2694,1,0,5,2,21500
2695,1,1,5,1,21500
2677,0,1,5,2,21500
2549,1,2,5,2,21500
3354,1,1,7,2,21500
3358,1,1,5,2,21500
2675.1,1,1,NA,NA,21500
2675.2,1,1,6,3,21500
3311,1,1,NA,NA,21500
2595,NA,1,5,3,21500
2621,0,1,4,1,21500
3357,1,1,NA,NA,21500
3363,1,1,5,2,21500
3390,1,1,5,2,21500
3312,NA,1,5,3,21500
2648,NA,2,6,4,21500
2583,1,1,6,2,21500
2644.1,1,1,5,2,21500
2644.2,NA,NA,NA,NA,21500
2644.3,1,1,5,3,21500
2672,1,NA,NA,NA,21500
3313,1,1,5,2,21500
2670,1,2,5,3,21500
2645,1,1,5,2,21500
2646,1,1,5,2,21500
2667,1,1,5,2,21500
2647,1,1,5,2,21500
3371,NA,1,5,NA,21500
2574,1,1,6,2,21500
2578,NA,NA,NA,NA,21500
3318,NA,1,5,2,21500
3366,NA,NA,NA,NA,21500
2642.1,1,1,5,1,21750
2642.2,1,1,NA,NA,21750
3402,NA,NA,NA,NA,21750
2581.1,NA,1,5,2,21750
2581.2,1,1,5,2,21750
2658,1,1,5,2,21750
324,1,1,5,2,21750
2663,0,1,NA,NA,21750
2606.1,1,2,5,2,21750
2606.2,1,1,5,2,21750
2606.3,1,1,5,2,21750
2606.4,1,2,5,3,21750
2606.5,1,1,5,2,21750
2606.6,1,1,5,2,21750
2606.7,0,1,5,2,21750
2606.8,1,1,5,2,21750
2606.9,2.2,1,6,3,21750
2651,0,1,5,2,21750
2652.1,NA,1,5,3,21750
2652.2,NA,3,6,3,21750
2652.3,NA,1,6,2,21750
2652.4,0,NA,5,3,21750
2652.5,NA,1,5,2,21750
2581.3,NA,1,5,2,21750
2581.4,0,1,5,2,21750
2608.1,1,1,5,3,21750
2608.2,NA,1,NA,NA,21750
2637,1,1,6,3,21750
2607.1,1,1,5,2,21750
2607.2,1,1,6,2,21750
2607.3,1,1,5,2,21750
2629,1,1,5,2,21750
2585.1,1,1,6,2,21750
2585.2,1,1,5,2,21750
2632,1,1,5,2,21750
2655.1,NA,1,NA,NA,21750
2655.2,NA,1,5,3,21750
2631,0,0,5,2,21750
2654,NA,NA,NA,NA,21750
2620,1,2,5,3,21750
3279,1,1,5,2,21750
2622,NA,1,NA,NA,21750
2635.1,0,1,5,2,21750
2635.2,1,NA,NA,NA,21750
2618,1,1,5,2,21750
2572,1,1,5,2,21750
2610,1,1,5,2,21750
2591,NA,1,5,2,21750
2617,1,1,5,2,21750
2628,1,1,5,2,21750
3090,1,1,5,1,21750
2569,NA,1,5,2,21750
3274,1,1,5,2,21750
2613,1,1,5,2,21750
3246,1.6,3,5,3,21750
421.1,1,1,5,2,21750
421.2,1,1,5,2,21750
2576,0,0,6,2,21750
3248,NA,1,6,2,21750
2505,NA,NA,NA,NA,21750
3293,NA,2,NA,NA,21750
3236,0,1,5,1,21750
2785,1,NA,NA,NA,21750
2789,NA,NA,NA,NA,21750
3290,1,2,7,4,21750
2,1,1,5,2,22000
2565,1,1,5,2,22000
2821,1,2,6,3,22000
2508,1,2,6,4,22000
3251,NA,1,NA,NA,22000
414,1,1,5,2,22000
417,1,NA,NA,NA,22000
3283,0,1,4,1,22000
2790,1,1,5,2,22000
3254,1,1,5,3,22000
3271,1,2,NA,NA,22000
2548,1,NA,NA,NA,22000
3284,1,1,5,2,22000
3253,1,1,5,2,22000
2519,1,1,5,2,22000
2609,1,1,4,2,22000
409,0,0,4,1,22000
410,1,1,5,2,22000
2563,NA,2,5,3,22000
3228,NA,1,5,3,22000
2550,1,NA,NA,NA,22000
2566,1,1,5,2,22000
385,1.4,1,5,2,22000
2530,1,2,5,2,22000
2541,0,1,5,2,22000
3289,1,1,5,2,22000
402,1,1,6,1,22000
3233,1,1,5,2,22000
3218,1,1,5,2,22000
391,1,1,5,1,22000
3226.1,1,0,5,2,22000
3226.2,1,1,5,2,22000
3224,1,NA,NA,NA,22000
2640,1,1,6,2,22000
390,1,1,6,2,22000
383,1,1,NA,NA,22000
2542,2,1,6,2,22000
3230,1,1,5,2,22000
2507,1,1,7,4,22000
2556,1,1,4,1,22000
2558,NA,1,5,3,22000
2559,1,1,5,2,22000
2560,1,NA,NA,NA,22000
2562,NA,3,6,3,22000
4745,1,2,5,2,22000
2564,1,1,5,2,22000
382,1,1,NA,NA,22000
2650,NA,NA,NA,NA,22000
3240,1,1,5,2,22000
388,NA,NA,NA,NA,22000
396,NA,1,NA,NA,22000
359,1,1,5,2,22250
253,NA,1,5,1,22250
2555,1,NA,NA,NA,22250
271,1,1,NA,NA,22250
267.1,NA,NA,NA,NA,22250
267.2,NA,1,5,3,22250
274,1,1,5,3,22250
276,1,1,5,2,22250
288,1,1,NA,NA,22250
250,1,1,5,2,22250
2510,NA,1,5,3,22250
2511,1,1,NA,NA,22250
2552,1,1,5,1,22250
245,2.2,NA,NA,NA,22250
321,1,1,6,4,22250
268,NA,NA,NA,NA,22250
2546,1,1,5,2,22250
395,1,1,5,2,22250
354,NA,NA,NA,NA,22250
357.1,1,1,6,3,22250
357.2,1,1,5,2,22250
266,1,1,5,2,22250
348,NA,NA,NA,NA,22250
413.1,1,1,5,2,22250
413.2,1,1,6,2,22250
347,1,1,4,1,22250
338,1,1,NA,NA,22250
339,NA,1,NA,NA,22250
349,1,1,5,3,22250
341,NA,NA,NA,NA,22500
2539,1,NA,NA,NA,22500
340,1,1,5,2,22500
335,NA,NA,NA,NA,22500
415,1,1,5,2,22500
236,1,1,5,2,22500
243,1,1,NA,NA,22500
259,NA,1,5,2,22500
405,1,1,5,2,22500
2532,1,1,5,2,22500
320,1,NA,NA,NA,22500
247,1,NA,NA,NA,22500
319,NA,NA,NA,NA,22500
328,1,1,5,2,22500
246,1,1,5,2,22500
264,1,0,NA,NA,22500
355,1,0,4,1,22500
251.1,1,NA,NA,NA,22500
251.2,NA,NA,NA,NA,22500
408,NA,1,5,0,22500
262,1,1,NA,NA,22500
345,1,1,5,2,22500
273,1,1,6,2,22500
2524,1,2,5,2,22500
258,1,1,5,2,22500
332,1,1,5,2,22500
298,1,2,5,2,22500
404,1,0,4,1,22500
233,2,1,5,2,22500
240,1,1,5,1,22500
400,0,2,5,3,22500
228,1,1,5,2,22500
460,NA,NA,NA,NA,22500
285,1,1,5,2,22500
326,1,1,5,2,22500
401,1,1,5,2,22500
225,NA,NA,NA,NA,22750
222,1,1,5,2,22750
308,1,NA,NA,NA,22750
231,NA,NA,NA,NA,22750
457,NA,NA,NA,NA,22750
334,1.3,1,5,2,22750
227,1,1,5,2,22750
442,1,1,5,2,22750
215,NA,NA,NA,NA,22750
305,1,1,5,2,22750
449,1,0,5,2,22750
257,NA,NA,NA,NA,22750
452,1,1,5,2,22750
256,1,1,6,2,22750
296,1,2,5,2,22750
392,1,1,6,2,22750
237,NA,1,4,1,22750
299,1,1,5,2,22750
223,NA,NA,NA,NA,22750
364,1.9,0,5,2,22750
423,1,1,5,2,22750
302,0,1,5,2,22750
445,1,1,6,3,22750
254,1.2,1,6,2,22750
278,NA,NA,NA,NA,22750
279,1,NA,5,2,22750
280,0,1,5,2,22750
363.1,1,1,5,2,22750
363.2,1,2,6,3,22750
275,NA,NA,NA,NA,22750
306,NA,NA,NA,NA,22750
422,1,1,5,2,22750
281.1,1,1,5,2,22750
281.2,1,1,5,2,22750
431,1,NA,NA,NA,22750
381,1,1,5,2,22750
277,NA,0,NA,NA,22750
244,0,1,5,2,22750
284,NA,NA,NA,NA,22750
235,NA,NA,NA,NA,22750
294,1,1,NA,NA,22750
300.1,NA,1,5,2,22750
300.2,1,1,6,2,22750
301,2,1,5,2,22750
297.1,1,1,6,2,22750
297.2,1,2,6,3,22750
295,1,1,6,3,22750
286,NA,NA,NA,NA,23000
317,1,1,4,1,23000
211,NA,NA,NA,NA,23000
212,NA,NA,NA,NA,23000
188,NA,NA,NA,NA,23000
191,NA,NA,NA,NA,23250
198,NA,NA,NA,NA,23250
199,NA,NA,NA,NA,23250
647,NA,NA,NA,NA,NA